wall_time,local_time,x,y,route_progress_m,cross_track_m,signed_cross_track_m,heading_error_vs_csv_yaw_deg,odom_stamp_age_ms
1784986390.721223,2026-07-25T21:33:10.721+08:00,65.882141,-6.673745,68.935108,0.016562,0.016562,2.120206,284.424
1784986390.821193,2026-07-25T21:33:10.821+08:00,65.903732,-6.705068,68.969933,0.031876,0.031876,2.170330,285.049
1784986390.921456,2026-07-25T21:33:10.921+08:00,65.918479,-6.745302,69.012223,0.038791,0.038791,2.991989,285.967
1784986391.021242,2026-07-25T21:33:11.021+08:00,65.935769,-6.800329,69.069520,0.045423,0.045423,3.929134,286.392
1784986391.121289,2026-07-25T21:33:11.121+08:00,65.947921,-6.848388,69.119007,0.048318,0.048318,5.039349,287.094
1784986391.221180,2026-07-25T21:33:11.221+08:00,65.951192,-6.895565,69.165957,0.042657,0.042657,5.730795,287.610
1784986391.321271,2026-07-25T21:33:11.321+08:00,65.961530,-6.955853,69.227755,0.040601,0.040601,5.148374,288.386
1784986391.421233,2026-07-25T21:33:11.421+08:00,65.978317,-7.014105,69.288204,0.045186,0.045186,4.293837,288.943
1784986391.521340,2026-07-25T21:33:11.521+08:00,65.983732,-7.061374,69.335587,0.040872,0.040872,3.618825,289.705
1784986391.621175,2026-07-25T21:33:11.621+08:00,65.998907,-7.111356,69.387611,0.045562,0.045562,2.844883,290.165
1784986391.721034,2026-07-25T21:33:11.721+08:00,66.008038,-7.165717,69.442693,0.043443,0.043443,2.495448,290.649
1784986391.871374,2026-07-25T21:33:11.871+08:00,66.022241,-7.212903,69.491781,0.047749,0.047749,2.388398,341.630
1784986391.972367,2026-07-25T21:33:11.972+08:00,66.021513,-7.254282,69.532146,0.038619,0.038619,2.123621,343.248
1784986392.071215,2026-07-25T21:33:12.071+08:00,66.029357,-7.303099,69.581538,0.036367,0.036367,1.494814,342.721
1784986392.221126,2026-07-25T21:33:12.221+08:00,66.045993,-7.353986,69.632996,0.042562,0.042562,0.984038,393.198
1784986392.321326,2026-07-25T21:33:12.321+08:00,66.058283,-7.401834,69.682207,0.046893,0.046893,0.871102,394.023
1784986392.471381,2026-07-25T21:33:12.471+08:00,66.077434,-7.488792,69.771123,0.051621,0.051621,0.024506,345.358
1784986392.621099,2026-07-25T21:33:12.621+08:00,66.079071,-7.538743,69.820674,0.045099,0.045099,0.130191,395.715
1784986392.721279,2026-07-25T21:33:12.721+08:00,66.077690,-7.577713,69.858898,0.037388,0.037388,0.066144,396.536
1784986392.873168,2026-07-25T21:33:12.873+08:00,66.090445,-7.667032,69.949102,0.035421,0.035421,1.058469,349.705
1784986392.974370,2026-07-25T21:33:12.974+08:00,66.098302,-7.716036,69.998731,0.035190,0.035190,1.308778,351.547
1784986393.121438,2026-07-25T21:33:13.121+08:00,66.097845,-7.761384,70.043398,0.027352,0.027352,1.941757,399.255
1784986393.221200,2026-07-25T21:33:13.221+08:00,66.106269,-7.861826,70.143950,0.018966,0.018966,2.689747,300.297
1784986393.331079,2026-07-25T21:33:13.331+08:00,66.115086,-7.896582,70.179691,0.021856,0.021856,2.614030,310.816
1784986393.421255,2026-07-25T21:33:13.421+08:00,66.125327,-7.935077,70.219355,0.025526,0.025526,2.815864,301.632
1784986393.571380,2026-07-25T21:33:13.571+08:00,66.136428,-7.982283,70.267752,0.028589,0.028589,3.086575,352.397
1784986393.675029,2026-07-25T21:33:13.675+08:00,66.144731,-8.033937,70.320066,0.028150,0.028150,3.573422,356.686
1784986393.771131,2026-07-25T21:33:13.771+08:00,66.140213,-8.084554,70.369219,0.015244,0.015244,3.735249,353.428
1784986393.921084,2026-07-25T21:33:13.921+08:00,66.150983,-8.124976,70.410872,0.019114,0.019114,4.322795,404.436
1784986394.021153,2026-07-25T21:33:14.021+08:00,66.153714,-8.181755,70.467310,0.012326,0.012326,4.631391,405.161
1784986394.121611,2026-07-25T21:33:14.121+08:00,66.160039,-8.277663,70.561525,0.013506,0.013506,3.508230,306.824
1784986394.274053,2026-07-25T21:33:14.274+08:00,66.165520,-8.314028,70.597853,0.019224,0.019224,3.059353,359.817
1784986394.471380,2026-07-25T21:33:14.471+08:00,66.165206,-8.350416,70.634243,0.019148,0.019148,2.839658,457.531
1784986394.621334,2026-07-25T21:33:14.621+08:00,66.177772,-8.445833,70.729576,0.032336,0.032336,2.024895,408.751
1784986394.834737,2026-07-25T21:33:14.834+08:00,66.190394,-8.543425,70.827083,0.045595,0.045595,1.200059,423.434
1784986394.921466,2026-07-25T21:33:14.921+08:00,66.192600,-8.599242,70.882884,0.048166,0.048166,0.105121,410.803
1784986395.121202,2026-07-25T21:33:15.121+08:00,66.203203,-8.699275,70.982847,0.059421,0.059421,1.361566,411.819
1784986395.322118,2026-07-25T21:33:15.322+08:00,66.209671,-8.762334,71.051616,0.060656,0.060656,1.023565,513.375
1784986395.421184,2026-07-25T21:33:15.421+08:00,66.218760,-8.849693,71.139430,0.062379,0.062379,0.543405,413.721
1784986395.521124,2026-07-25T21:33:15.521+08:00,66.212425,-8.958666,71.247486,0.046916,0.046916,0.342040,314.940
1784986395.671179,2026-07-25T21:33:15.671+08:00,66.199979,-8.997493,71.285131,0.031254,0.031254,0.704841,365.680
1784986395.771122,2026-07-25T21:33:15.771+08:00,66.191783,-9.038073,71.324880,0.019680,0.019680,0.780764,367.193
1784986395.921181,2026-07-25T21:33:15.921+08:00,66.187222,-9.126971,71.413081,0.007671,0.007671,0.240308,318.246
1784986396.021146,2026-07-25T21:33:16.021+08:00,66.195737,-9.167592,71.454273,0.012745,0.012745,0.710708,318.880
1784986396.121279,2026-07-25T21:33:16.121+08:00,66.212224,-9.203280,71.491393,0.026068,0.026068,0.584981,319.697
1784986396.271248,2026-07-25T21:33:16.271+08:00,66.221679,-9.265880,71.554591,0.029815,0.029815,0.936424,370.173
1784986396.421192,2026-07-25T21:33:16.421+08:00,66.230408,-9.320958,71.610234,0.033519,0.033519,1.312280,420.758
1784986396.521155,2026-07-25T21:33:16.521+08:00,66.242206,-9.413685,71.703649,0.036871,0.036871,1.858291,322.001
1784986396.621242,2026-07-25T21:33:16.621+08:00,66.251040,-9.464323,71.754879,0.041082,0.041082,1.781962,322.593
1784986396.771266,2026-07-25T21:33:16.771+08:00,66.263118,-9.513264,71.804713,0.048678,0.048678,1.950816,373.302
1784986396.921204,2026-07-25T21:33:16.921+08:00,66.272287,-9.563595,71.855667,0.053251,0.053251,1.613008,423.925
1784986397.071406,2026-07-25T21:33:17.071+08:00,66.282934,-9.672168,71.966857,0.052944,0.052944,1.567877,375.570
1784986397.121225,2026-07-25T21:33:17.121+08:00,66.288457,-9.720923,72.015916,0.052102,0.052102,1.902045,326.089
1784986397.242692,2026-07-25T21:33:17.242+08:00,66.292853,-9.764831,72.060024,0.050772,0.050772,1.835102,348.254
1784986397.371170,2026-07-25T21:33:17.371+08:00,66.295578,-9.815156,72.110278,0.046954,0.046954,1.590814,377.373
1784986397.471162,2026-07-25T21:33:17.471+08:00,66.299091,-9.863549,72.158718,0.044167,0.044167,0.853033,377.990
1784986397.621090,2026-07-25T21:33:17.621+08:00,66.312806,-9.962227,72.258341,0.044980,0.044980,0.103353,329.213
1784986397.771097,2026-07-25T21:33:17.771+08:00,66.316849,-10.016308,72.312490,0.041982,0.041982,0.146230,379.875
1784986397.935205,2026-07-25T21:33:17.935+08:00,66.315453,-10.060958,72.356582,0.034813,0.034813,0.288551,444.385
1784986398.074266,2026-07-25T21:33:18.074+08:00,66.312492,-10.140838,72.432411,0.026990,0.026990,0.528092,384.741
1784986398.171255,2026-07-25T21:33:18.171+08:00,66.307506,-10.187425,72.478964,0.021694,0.021694,0.864765,382.311
1784986398.323160,2026-07-25T21:33:18.323+08:00,66.302436,-10.242952,72.534456,0.016256,0.016256,1.552931,434.811
1784986398.421431,2026-07-25T21:33:18.421+08:00,66.301607,-10.326985,72.618481,0.014868,0.014868,1.868671,334.422
1784986398.572022,2026-07-25T21:33:18.572+08:00,66.305379,-10.378706,72.670227,0.018296,0.018296,2.028348,385.608
1784986398.721404,2026-07-25T21:33:18.721+08:00,66.299168,-10.457866,72.749343,0.011559,0.011559,1.458282,336.284
1784986398.821464,2026-07-25T21:33:18.821+08:00,66.293657,-10.492146,72.783586,0.005821,0.005821,1.471641,336.955
1784986398.923646,2026-07-25T21:33:18.923+08:00,66.300312,-10.540605,72.832089,0.012154,0.012154,2.029515,339.718
1784986399.021223,2026-07-25T21:33:19.021+08:00,66.312149,-10.569739,72.861916,0.023490,0.023490,2.576645,337.737
1784986399.171250,2026-07-25T21:33:19.171+08:00,66.323643,-10.606130,72.898662,0.033790,0.033790,2.723591,388.359
1784986399.271238,2026-07-25T21:33:19.271+08:00,66.327240,-10.655660,72.948283,0.035767,0.035767,2.492803,388.943
1784986399.671370,2026-07-25T21:33:19.671+08:00,66.323874,-10.857759,73.150165,0.025804,0.025804,2.604707,391.442
1784986400.022107,2026-07-25T21:33:20.022+08:00,66.317164,-11.065018,73.356545,0.013595,0.013595,3.401392,344.724
1784986400.471202,2026-07-25T21:33:20.471+08:00,66.361050,-11.276865,73.567955,0.059539,0.059539,2.414370,396.379
1784986400.571259,2026-07-25T21:33:20.571+08:00,66.361461,-11.309448,73.600532,0.060267,0.060267,2.148607,397.180
1784986400.671292,2026-07-25T21:33:20.671+08:00,66.365538,-11.407581,73.698621,0.065298,0.065298,1.726530,298.389
1784986400.771648,2026-07-25T21:33:20.771+08:00,66.367727,-11.455116,73.756726,0.066650,0.066650,1.128526,299.385
1784986400.871243,2026-07-25T21:33:20.871+08:00,66.366602,-11.505658,73.806555,0.058118,0.058118,0.744487,299.619
1784986400.971256,2026-07-25T21:33:20.971+08:00,66.367426,-11.558023,73.858473,0.051244,0.051244,0.689409,300.272
1784986401.071317,2026-07-25T21:33:21.071+08:00,66.377097,-11.611518,73.912808,0.052956,0.052956,1.082973,300.974
1784986401.171303,2026-07-25T21:33:21.171+08:00,66.381601,-11.658345,73.959789,0.050537,0.050537,0.551507,301.600
1784986401.271437,2026-07-25T21:33:21.271+08:00,66.380652,-11.700233,74.001084,0.043448,0.043448,0.687236,302.374
1784986401.371243,2026-07-25T21:33:21.371+08:00,66.380265,-11.745938,74.046237,0.036355,0.036355,0.454763,302.820
1784986401.521122,2026-07-25T21:33:21.521+08:00,66.385262,-11.801382,74.101814,0.033158,0.033158,0.326882,353.339
1784986401.571217,2026-07-25T21:33:21.571+08:00,66.388687,-11.843168,74.143650,0.030410,0.030410,0.102459,304.074
1784986401.671994,2026-07-25T21:33:21.671+08:00,66.387440,-11.882147,74.182023,0.023454,0.023454,0.157594,305.491
1784986401.821216,2026-07-25T21:33:21.821+08:00,66.392922,-11.932336,74.231914,0.021902,0.021902,0.140434,355.353
1784986401.921171,2026-07-25T21:33:21.921+08:00,66.406572,-11.970756,74.271707,0.030790,0.030790,0.177936,355.948
1784986402.021164,2026-07-25T21:33:22.021+08:00,66.404234,-12.018329,74.318645,0.022697,0.022697,0.353700,356.581
1784986402.121242,2026-07-25T21:33:22.121+08:00,66.417724,-12.061216,74.362852,0.030884,0.030884,0.634190,357.299
1784986402.221258,2026-07-25T21:33:22.221+08:00,66.424510,-12.114345,74.416411,0.031175,0.031175,0.449201,357.955
1784986402.321199,2026-07-25T21:33:22.321+08:00,66.434802,-12.164125,74.467072,0.035351,0.035351,0.165204,358.536
1784986402.421215,2026-07-25T21:33:22.421+08:00,66.433369,-12.201870,74.504364,0.029350,0.029350,0.068460,359.192
1784986402.521218,2026-07-25T21:33:22.521+08:00,66.434718,-12.249947,74.552250,0.024856,0.024856,0.292700,359.834
1784986402.621178,2026-07-25T21:33:22.621+08:00,66.438535,-12.311817,74.614127,0.021138,0.021138,0.859835,360.435
1784986402.721198,2026-07-25T21:33:22.721+08:00,66.449100,-12.366826,74.667572,0.025208,0.025208,0.902473,361.095
1784986402.821150,2026-07-25T21:33:22.821+08:00,66.453583,-12.415509,74.716349,0.028500,0.028500,1.252791,361.686
1784986402.921195,2026-07-25T21:33:22.921+08:00,66.449592,-12.475852,74.776577,0.023035,0.023035,1.173018,362.372
1784986403.021212,2026-07-25T21:33:23.021+08:00,66.443269,-12.524105,74.824662,0.015534,0.015534,1.426728,363.029
1784986403.121180,2026-07-25T21:33:23.121+08:00,66.438939,-12.576589,74.877024,0.009923,0.009923,1.350638,363.636
1784986403.221220,2026-07-25T21:33:23.221+08:00,66.434582,-12.631863,74.932174,0.004216,0.004216,1.424336,364.317
1784986403.321172,2026-07-25T21:33:23.321+08:00,66.437601,-12.750198,75.050548,0.004342,0.004342,1.898170,265.548
1784986403.421212,2026-07-25T21:33:23.421+08:00,66.431662,-12.779587,75.079783,0.002312,-0.002312,2.168560,266.229
1784986403.522726,2026-07-25T21:33:23.522+08:00,66.430607,-12.826418,75.126575,0.004511,-0.004511,2.299095,268.383
1784986403.671180,2026-07-25T21:33:23.671+08:00,66.426569,-12.885974,75.187210,0.002524,-0.002524,2.022571,317.477
1784986403.721146,2026-07-25T21:33:23.721+08:00,66.426341,-12.922986,75.223751,0.003363,0.003363,1.593428,268.083
1784986403.871274,2026-07-25T21:33:23.871+08:00,66.420486,-12.968912,75.270014,0.005171,0.005171,1.365293,318.851
1784986403.971204,2026-07-25T21:33:23.971+08:00,66.417345,-13.010489,75.311539,0.008939,0.008939,1.362268,319.421
1784986404.071239,2026-07-25T21:33:24.071+08:00,66.421084,-13.060255,75.360004,0.020844,0.020844,1.539319,320.096
1784986404.171274,2026-07-25T21:33:24.171+08:00,66.426234,-13.104558,75.402848,0.033239,0.033239,1.295639,320.771
1784986404.271178,2026-07-25T21:33:24.271+08:00,66.433411,-13.146936,75.443460,0.047316,0.047316,1.531581,321.315
1784986404.371254,2026-07-25T21:33:24.371+08:00,66.432935,-13.192408,75.488387,0.054354,0.054354,1.336670,322.031
1784986404.471176,2026-07-25T21:33:24.471+08:00,66.422083,-13.237208,75.534363,0.051049,0.051049,1.041772,322.593
1784986404.571255,2026-07-25T21:33:24.571+08:00,66.419884,-13.273277,75.570300,0.054836,0.054836,0.645324,323.312
1784986404.671086,2026-07-25T21:33:24.671+08:00,66.412170,-13.306940,75.608957,0.050391,0.050391,0.917007,323.783
1784986404.771175,2026-07-25T21:33:24.771+08:00,66.407884,-13.351485,75.653704,0.049896,0.049896,1.210159,324.512
1784986404.871197,2026-07-25T21:33:24.871+08:00,66.404652,-13.408126,75.710416,0.051477,0.051477,2.021991,325.174
1784986404.971189,2026-07-25T21:33:24.971+08:00,66.407090,-13.458593,75.760494,0.058184,0.058184,2.156000,325.806
1784986405.071255,2026-07-25T21:33:25.071+08:00,66.401578,-13.516891,75.819050,0.057634,0.057634,2.506601,326.660
1784986405.171238,2026-07-25T21:33:25.171+08:00,66.386746,-13.568064,75.871296,0.047192,0.047192,2.675087,327.239
1784986405.271204,2026-07-25T21:33:25.271+08:00,66.387222,-13.610194,75.913234,0.051237,0.051237,2.554885,327.785
1784986405.371148,2026-07-25T21:33:25.371+08:00,66.382970,-13.656122,75.959357,0.050894,0.050894,2.644069,328.325
1784986405.471257,2026-07-25T21:33:25.471+08:00,66.379322,-13.701833,76.005213,0.051134,0.051134,2.833613,329.074
1784986405.571217,2026-07-25T21:33:25.571+08:00,66.380207,-13.752847,76.057206,0.055383,0.055383,3.100695,329.674
1784986405.671280,2026-07-25T21:33:25.671+08:00,66.379768,-13.795262,76.099565,0.057603,0.057603,3.017052,330.377
1784986405.771358,2026-07-25T21:33:25.771+08:00,66.375554,-13.845677,76.150145,0.056556,0.056556,3.266601,331.095
1784986405.871234,2026-07-25T21:33:25.871+08:00,66.366354,-13.899803,76.204741,0.050766,0.050766,3.202082,331.611
1784986405.973014,2026-07-25T21:33:25.973+08:00,66.357791,-13.946469,76.251852,0.045145,0.045145,3.119215,334.031
1784986406.072713,2026-07-25T21:33:26.072+08:00,66.346965,-13.994824,76.300791,0.037370,0.037370,2.779117,335.266
1784986406.221367,2026-07-25T21:33:26.221+08:00,66.337125,-14.041381,76.347873,0.030467,0.030467,3.020641,384.545
1784986406.321228,2026-07-25T21:33:26.321+08:00,66.329992,-14.099089,76.405914,0.026965,0.026965,3.393340,384.971
1784986406.421216,2026-07-25T21:33:26.421+08:00,66.326897,-14.152149,76.458470,0.027215,0.027215,3.603532,385.510
1784986406.521229,2026-07-25T21:33:26.521+08:00,66.327889,-14.191287,76.497385,0.031508,0.031508,3.720423,386.029
1784986406.621221,2026-07-25T21:33:26.621+08:00,66.326760,-14.242362,76.548372,0.034696,0.034696,3.712863,386.078
1784986406.721318,2026-07-25T21:33:26.721+08:00,66.318630,-14.290365,76.596890,0.030648,0.030648,3.274552,386.815
1784986406.821193,2026-07-25T21:33:26.821+08:00,66.316435,-14.374279,76.680690,0.035547,0.035547,1.960807,288.119
1784986406.921219,2026-07-25T21:33:26.921+08:00,66.311624,-14.416592,76.723258,0.034326,0.034326,1.767478,288.710
1784986407.021181,2026-07-25T21:33:27.021+08:00,66.314078,-14.462094,76.768390,0.040613,0.040613,1.536127,289.253
1784986407.121186,2026-07-25T21:33:27.121+08:00,66.315799,-14.509592,76.815573,0.046339,0.046339,1.534267,289.883
1784986407.221198,2026-07-25T21:33:27.221+08:00,66.315201,-14.564805,76.870640,0.050406,0.050406,1.475832,290.535
1784986407.321264,2026-07-25T21:33:27.321+08:00,66.309805,-14.611463,76.917587,0.048968,0.048968,1.338937,291.240
1784986407.421154,2026-07-25T21:33:27.421+08:00,66.306187,-14.666956,76.978502,0.044985,0.044985,1.073510,291.771
1784986407.521245,2026-07-25T21:33:27.521+08:00,66.306275,-14.710779,77.022311,0.043881,0.043881,0.455583,292.502
1784986407.621197,2026-07-25T21:33:27.621+08:00,66.302235,-14.754586,77.065992,0.038651,0.038651,0.055103,293.094
1784986407.721318,2026-07-25T21:33:27.721+08:00,66.305622,-14.802398,77.113878,0.040736,0.040736,0.103292,293.974
1784986407.821261,2026-07-25T21:33:27.821+08:00,66.309425,-14.854740,77.166304,0.043115,0.043115,0.100945,294.542
1784986407.921215,2026-07-25T21:33:27.921+08:00,66.307679,-14.902470,77.213970,0.040071,0.040071,0.288773,295.032
1784986408.021214,2026-07-25T21:33:28.021+08:00,66.309128,-14.949854,77.261376,0.040231,0.040231,0.138296,297.091
1784986408.121364,2026-07-25T21:33:28.121+08:00,66.315907,-14.997886,77.309574,0.045701,0.045701,0.223238,298.019
1784986408.221161,2026-07-25T21:33:28.221+08:00,66.308765,-15.052284,77.363758,0.037082,0.037082,0.308627,298.412
1784986408.321165,2026-07-25T21:33:28.321+08:00,66.300621,-15.086743,77.397408,0.028156,0.028156,0.603678,299.086
1784986408.421152,2026-07-25T21:33:28.421+08:00,66.291200,-15.124868,77.435469,0.018478,0.018478,0.620767,300.327
1784986408.522450,2026-07-25T21:33:28.522+08:00,66.297245,-15.165554,77.476195,0.024248,0.024248,0.609292,302.205
1784986408.671199,2026-07-25T21:33:28.671+08:00,66.293720,-15.208012,77.518628,0.020436,0.020436,0.047281,351.262
1784986408.771199,2026-07-25T21:33:28.771+08:00,66.291925,-15.254356,77.564959,0.018327,0.018327,0.167570,351.888
1784986408.871209,2026-07-25T21:33:28.871+08:00,66.294091,-15.297300,77.607917,0.020203,0.020203,0.411362,352.567
1784986408.971205,2026-07-25T21:33:28.971+08:00,66.289500,-15.347405,77.657990,0.015273,0.015273,0.133508,353.203
1784986409.072540,2026-07-25T21:33:29.072+08:00,66.283092,-15.395688,77.706228,0.008539,0.008539,0.165785,355.237
1784986409.171152,2026-07-25T21:33:29.171+08:00,66.281344,-15.439782,77.750309,0.006493,0.006493,0.359049,354.489
1784986409.271191,2026-07-25T21:33:29.271+08:00,66.282515,-15.490544,77.801077,0.007321,0.007321,0.256925,355.169
1784986409.371131,2026-07-25T21:33:29.371+08:00,66.286131,-15.550351,77.860135,0.012989,0.012989,0.381640,355.748
1784986409.471212,2026-07-25T21:33:29.471+08:00,66.289906,-15.601991,77.911463,0.019800,0.019800,0.203844,356.469
1784986409.571158,2026-07-25T21:33:29.571+08:00,66.284802,-15.649337,77.959027,0.017493,0.017493,0.586591,356.997
1784986409.671266,2026-07-25T21:33:29.671+08:00,66.280770,-15.698376,78.008219,0.016358,0.016358,0.609288,357.804
1784986409.771275,2026-07-25T21:33:29.771+08:00,66.281524,-15.746043,78.055758,0.019918,0.019918,0.727387,358.393
1784986409.871228,2026-07-25T21:33:29.871+08:00,66.276666,-15.795970,78.105885,0.018010,0.018010,0.405314,358.986
1784986409.971278,2026-07-25T21:33:29.971+08:00,66.272476,-15.841271,78.151354,0.016496,0.016496,0.373748,359.676
1784986410.071217,2026-07-25T21:33:30.071+08:00,66.273740,-15.884149,78.194083,0.020284,0.020284,0.500010,360.255
1784986410.171362,2026-07-25T21:33:30.171+08:00,66.270800,-15.935446,78.245464,0.020371,0.020371,0.907817,360.922
1784986410.271216,2026-07-25T21:33:30.271+08:00,66.267354,-15.983705,78.293842,0.019774,0.019774,1.055748,361.415
1784986410.371255,2026-07-25T21:33:30.371+08:00,66.265748,-16.080068,78.390207,0.023633,0.023633,1.171262,262.675
